UserID,SessionID,VisitDate,TrafficSource,DeviceType,Country,LandingPage,PagesViewed,SessionDuration,Bounce,ExitPage,Conversion
11776,S01777,2025-03-19,Organic,Desktop,Germany,Pricing,12,701,No,Checkout,Yes
11777,S01778,2025-12-20,Direct,Tablet,Canada,Pricing,1,559,Yes,Blog,No
11778,S01779,2025-05-01,Social,Desktop,Germany,Blog,6,1345,Yes,Home,Yes
11779,S01780,2025-02-09,Referral,Mobile,India,Products,7,1442,Yes,Products,Yes
11780,S01781,2025-02-28,Organic,Desktop,Canada,Products,4,906,No,Products,No
11781,S01782,2025-10-08,Referral,Desktop,India,Services,12,1800,Yes,Blog,Yes
11782,S01783,2025-12-13,Social,Tablet,UK,Pricing,5,1484,No,Pricing,No
11783,S01784,2025-03-14,Social,Tablet,Germany,Products,11,349,No,Pricing,Yes
11784,S01785,2025-08-30,Referral,Mobile,UK,Contact,10,524,Yes,Products,Yes
11785,S01786,2025-08-31,Organic,Desktop,Canada,Products,9,1474,Yes,Blog,Yes
11786,S01787,2025-06-09,Direct,Mobile,Germany,Home,2,21,No,Services,No
11787,S01788,2025-11-16,Referral,Tablet,USA,Home,2,135,No,Contact,No
11788,S01789,2025-06-26,Organic,Mobile,UK,Services,9,472,No,Pricing,Yes
11789,S01790,2025-07-08,Email,Desktop,UK,Pricing,12,636,Yes,Home,Yes
11790,S01791,2025-02-22,Direct,Desktop,USA,Services,10,322,Yes,Products,Yes
11791,S01792,2025-10-28,Referral,Desktop,Australia,Checkout,13,1079,No,Checkout,Yes
11792,S01793,2025-11-12,Referral,Mobile,USA,Home,12,1794,Yes,Products,Yes
11793,S01794,2025-11-11,Direct,Mobile,USA,Blog,2,1655,Yes,Services,No
11794,S01795,2025-03-12,Email,Desktop,Canada,Contact,2,116,No,Services,No
11795,S01796,2025-03-02,Direct,Tablet,Canada,Blog,5,1034,No,Contact,No
11796,S01797,2025-06-09,Email,Desktop,Australia,Home,8,737,Yes,Products,Yes
11797,S01798,2025-05-23,Direct,Desktop,Australia,Blog,11,1717,No,Contact,Yes
11798,S01799,2025-12-17,Organic,Tablet,Canada,Contact,13,523,No,Products,Yes
11799,S01800,2025-07-07,Referral,Tablet,UK,Contact,1,1783,Yes,Blog,No
11800,S01801,2025-10-14,Direct,Desktop,UK,Products,4,1273,Yes,Products,No
11801,S01802,2025-09-27,Direct,Mobile,Australia,Services,8,749,No,Home,Yes
11802,S01803,2025-05-10,Email,Mobile,Australia,Services,15,765,Yes,Contact,Yes
11803,S01804,2025-09-03,Referral,Mobile,Germany,Contact,5,1324,No,Services,No
11804,S01805,2025-10-20,Organic,Tablet,Canada,Pricing,11,127,No,Blog,No
11805,S01806,2025-11-28,Email,Mobile,India,Services,3,979,Yes,Pricing,No
11806,S01807,2025-03-20,Direct,Mobile,India,Blog,15,1470,Yes,Home,Yes
11807,S01808,2025-12-30,Organic,Desktop,India,Checkout,8,1315,No,Checkout,Yes
11808,S01809,2025-11-11,Organic,Desktop,Germany,Checkout,4,1351,No,Contact,No
11809,S01810,2025-07-07,Email,Mobile,Germany,Blog,3,1211,No,Checkout,No
11810,S01811,2025-02-01,Organic,Mobile,Australia,Products,11,1381,No,Home,Yes
11811,S01812,2025-01-23,Social,Tablet,USA,Contact,3,918,No,Products,No
11812,S01813,2025-01-02,Social,Desktop,Australia,Services,11,1539,Yes,Services,Yes
11813,S01814,2025-12-23,Organic,Tablet,Canada,Home,8,1173,Yes,Home,Yes
11814,S01815,2025-02-14,Direct,Desktop,Australia,Contact,3,1504,Yes,Checkout,No
11815,S01816,2025-01-06,Direct,Tablet,UK,Blog,3,1625,Yes,Contact,No
11816,S01817,2025-12-15,Direct,Tablet,Germany,Products,4,640,No,Home,No
11817,S01818,2025-05-27,Direct,Desktop,USA,Pricing,7,1455,No,Blog,Yes
11818,S01819,2025-04-07,Social,Mobile,USA,Services,4,1720,No,Contact,No
11819,S01820,2025-02-17,Referral,Desktop,Australia,Services,8,551,No,Checkout,Yes
11820,S01821,2025-08-19,Direct,Mobile,Australia,Blog,11,1081,Yes,Pricing,Yes
11821,S01822,2025-12-26,Referral,Desktop,Germany,Checkout,10,441,No,Products,Yes
11822,S01823,2025-09-15,Email,Tablet,UK,Home,6,1442,Yes,Services,Yes
11823,S01824,2025-05-14,Organic,Mobile,Australia,Contact,4,967,Yes,Blog,No
11824,S01825,2025-10-28,Social,Desktop,Australia,Blog,3,966,Yes,Services,No
11825,S01826,2025-11-19,Social,Mobile,USA,Blog,12,224,No,Services,No
11826,S01827,2025-02-21,Direct,Desktop,UK,Products,6,1336,No,Pricing,Yes
11827,S01828,2025-01-12,Referral,Tablet,Canada,Pricing,3,1550,No,Contact,No
11828,S01829,2025-05-05,Social,Tablet,UK,Pricing,7,979,No,Blog,Yes
11829,S01830,2025-06-03,Organic,Mobile,Australia,Home,11,831,No,Blog,Yes
11830,S01831,2025-10-23,Referral,Tablet,India,Products,13,561,Yes,Services,Yes
11831,S01832,2025-12-24,Email,Mobile,Australia,Checkout,15,1232,Yes,Products,Yes
11832,S01833,2025-01-28,Organic,Desktop,USA,Checkout,11,692,No,Blog,Yes
11833,S01834,2025-08-24,Organic,Tablet,USA,Products,7,348,Yes,Services,Yes
11834,S01835,2025-04-05,Direct,Mobile,Canada,Home,5,174,Yes,Products,No
11835,S01836,2025-07-11,Organic,Desktop,USA,Services,11,1147,Yes,Blog,Yes
11836,S01837,2025-07-21,Direct,Desktop,Germany,Blog,9,1416,No,Contact,Yes
11837,S01838,2025-02-19,Referral,Mobile,UK,Checkout,4,1572,Yes,Blog,No
11838,S01839,2025-05-25,Referral,Tablet,Canada,Pricing,13,679,Yes,Services,Yes
11839,S01840,2025-10-28,Organic,Mobile,Australia,Products,8,1381,Yes,Services,Yes
11840,S01841,2025-09-14,Organic,Tablet,Australia,Checkout,6,706,No,Home,Yes
11841,S01842,2025-03-12,Referral,Mobile,India,Products,11,481,No,Blog,Yes
11842,S01843,2025-07-16,Direct,Desktop,USA,Services,2,705,No,Blog,No
11843,S01844,2025-09-04,Organic,Desktop,Canada,Products,11,1691,Yes,Blog,Yes
11844,S01845,2025-02-24,Referral,Mobile,UK,Contact,11,1069,Yes,Contact,Yes
11845,S01846,2025-01-07,Direct,Desktop,USA,Pricing,14,838,No,Contact,Yes
11846,S01847,2025-09-06,Referral,Desktop,India,Services,8,33,No,Services,No
11847,S01848,2025-03-01,Email,Desktop,Australia,Services,12,1308,No,Contact,Yes
11848,S01849,2025-10-01,Social,Mobile,USA,Blog,6,1738,No,Checkout,Yes
11849,S01850,2025-03-18,Organic,Desktop,Germany,Pricing,11,173,No,Products,No
11850,S01851,2025-11-11,Referral,Desktop,India,Blog,9,1674,No,Home,Yes
11851,S01852,2025-09-08,Referral,Desktop,India,Pricing,2,1787,No,Services,No
11852,S01853,2025-12-12,Social,Mobile,Australia,Services,7,701,Yes,Services,Yes
11853,S01854,2025-01-09,Referral,Desktop,UK,Contact,6,864,Yes,Pricing,Yes
11854,S01855,2025-01-19,Email,Tablet,Canada,Products,2,741,Yes,Home,No
11855,S01856,2025-03-06,Direct,Tablet,Canada,Blog,9,203,No,Services,No
11856,S01857,2025-11-13,Direct,Tablet,Australia,Pricing,8,1421,No,Home,Yes
11857,S01858,2025-07-10,Organic,Mobile,Australia,Contact,2,678,Yes,Blog,No
11858,S01859,2025-02-10,Social,Tablet,Germany,Services,9,1495,No,Blog,Yes
11859,S01860,2025-05-12,Organic,Desktop,India,Checkout,1,386,Yes,Products,No
11860,S01861,2025-06-05,Email,Tablet,Australia,Checkout,10,544,Yes,Contact,Yes
11861,S01862,2025-07-11,Email,Desktop,USA,Checkout,13,110,No,Services,No
11862,S01863,2025-04-06,Social,Tablet,Germany,Home,12,1420,No,Products,Yes
11863,S01864,2025-05-20,Organic,Desktop,USA,Home,11,593,No,Contact,Yes
11864,S01865,2025-05-17,Referral,Tablet,Germany,Services,3,572,Yes,Products,No
11865,S01866,2025-12-30,Social,Mobile,India,Pricing,4,47,No,Contact,No
11866,S01867,2025-08-24,Email,Desktop,Germany,Pricing,12,1257,No,Pricing,Yes
11867,S01868,2025-10-13,Organic,Desktop,UK,Services,7,984,No,Checkout,Yes
11868,S01869,2025-08-25,Referral,Mobile,Australia,Contact,8,320,Yes,Contact,Yes
11869,S01870,2025-07-26,Organic,Tablet,Australia,Home,7,533,No,Pricing,Yes
11870,S01871,2025-04-17,Email,Desktop,UK,Services,6,180,No,Blog,No
11871,S01872,2025-01-16,Direct,Tablet,Australia,Products,11,967,No,Pricing,Yes
11872,S01873,2025-01-12,Social,Tablet,Germany,Blog,7,860,Yes,Blog,Yes
11873,S01874,2025-03-09,Referral,Tablet,India,Home,15,1110,No,Products,Yes
11874,S01875,2025-10-20,Social,Mobile,USA,Checkout,4,236,No,Pricing,No
11875,S01876,2025-04-22,Referral,Tablet,UK,Services,7,730,No,Contact,Yes
11876,S01877,2025-12-18,Social,Tablet,Australia,Pricing,2,1370,No,Products,No
11877,S01878,2025-09-11,Referral,Desktop,Canada,Products,14,837,Yes,Blog,Yes
11878,S01879,2025-09-30,Social,Desktop,Germany,Products,5,16,Yes,Blog,No
11879,S01880,2025-08-03,Referral,Desktop,USA,Contact,10,1347,Yes,Pricing,Yes
11880,S01881,2025-11-09,Email,Tablet,India,Pricing,4,293,No,Home,No
11881,S01882,2025-05-08,Direct,Tablet,Germany,Blog,6,1258,Yes,Services,Yes
11882,S01883,2025-11-04,Referral,Tablet,Australia,Checkout,1,1531,Yes,Products,No
11883,S01884,2025-08-23,Social,Tablet,USA,Products,14,340,No,Contact,Yes
11884,S01885,2025-06-15,Direct,Desktop,India,Home,15,419,Yes,Pricing,Yes
11885,S01886,2025-05-06,Email,Desktop,USA,Checkout,8,950,Yes,Blog,Yes
11886,S01887,2025-02-26,Email,Desktop,USA,Products,9,1323,No,Contact,Yes
11887,S01888,2025-01-17,Referral,Tablet,Canada,Checkout,2,24,No,Home,No
11888,S01889,2025-05-14,Email,Mobile,Germany,Checkout,13,864,Yes,Blog,Yes
11889,S01890,2025-01-31,Social,Desktop,Germany,Checkout,8,1705,Yes,Services,Yes
11890,S01891,2025-09-19,Referral,Desktop,India,Home,7,1477,Yes,Checkout,Yes
11891,S01892,2025-10-24,Organic,Tablet,USA,Services,5,1562,No,Contact,No
11892,S01893,2025-05-05,Referral,Mobile,UK,Home,6,300,No,Contact,No
11893,S01894,2025-08-23,Referral,Mobile,UK,Services,12,161,No,Contact,No
11894,S01895,2025-08-19,Social,Tablet,UK,Pricing,8,687,Yes,Checkout,Yes
11895,S01896,2025-09-25,Social,Mobile,USA,Services,3,313,No,Contact,No
11896,S01897,2025-03-23,Email,Tablet,UK,Blog,5,638,No,Contact,No
11897,S01898,2025-12-22,Direct,Mobile,Australia,Services,5,326,No,Services,No
11898,S01899,2025-01-15,Direct,Tablet,UK,Products,11,476,Yes,Services,Yes
11899,S01900,2025-09-18,Email,Desktop,Canada,Pricing,6,1486,Yes,Services,Yes
11900,S01901,2025-10-28,Email,Desktop,Australia,Services,11,329,No,Checkout,Yes
11901,S01902,2025-11-28,Direct,Tablet,Canada,Products,15,1003,No,Blog,Yes
11902,S01903,2025-02-03,Social,Mobile,UK,Products,1,1379,Yes,Products,No
11903,S01904,2025-11-08,Organic,Tablet,USA,Services,3,579,No,Blog,No
11904,S01905,2025-01-07,Email,Mobile,Germany,Products,10,1317,No,Contact,Yes
11905,S01906,2025-11-17,Organic,Desktop,Australia,Home,1,826,Yes,Services,No
11906,S01907,2025-10-03,Organic,Mobile,Canada,Pricing,9,1105,Yes,Products,Yes
11907,S01908,2025-04-04,Direct,Mobile,Germany,Contact,5,1642,No,Products,No
11908,S01909,2025-05-17,Email,Desktop,India,Contact,1,1257,Yes,Products,No
11909,S01910,2025-02-02,Direct,Tablet,UK,Home,12,1711,Yes,Products,Yes
11910,S01911,2025-10-25,Referral,Desktop,India,Pricing,4,1209,Yes,Services,No
11911,S01912,2025-02-07,Direct,Desktop,India,Blog,13,1308,Yes,Blog,Yes
11912,S01913,2025-10-05,Email,Mobile,Australia,Blog,4,214,No,Pricing,No
11913,S01914,2025-08-09,Organic,Tablet,Canada,Checkout,1,1201,Yes,Contact,No
11914,S01915,2025-11-22,Email,Desktop,India,Services,4,1216,No,Pricing,No
11915,S01916,2025-11-20,Direct,Desktop,Australia,Blog,5,1018,No,Contact,No
11916,S01917,2025-09-30,Direct,Desktop,UK,Contact,5,551,No,Contact,No
11917,S01918,2025-04-04,Referral,Mobile,UK,Pricing,8,238,No,Blog,No
11918,S01919,2025-02-03,Referral,Tablet,UK,Home,3,376,No,Services,No
11919,S01920,2025-10-03,Direct,Mobile,India,Checkout,11,1416,Yes,Products,Yes
11920,S01921,2025-06-06,Social,Tablet,Canada,Home,5,1037,No,Pricing,No
11921,S01922,2025-12-11,Direct,Desktop,USA,Products,4,1179,No,Checkout,No
11922,S01923,2025-03-22,Email,Tablet,USA,Services,3,1755,No,Contact,No
11923,S01924,2025-08-02,Social,Mobile,UK,Blog,10,1625,No,Services,Yes
11924,S01925,2025-06-20,Social,Tablet,UK,Blog,3,637,No,Blog,No
11925,S01926,2025-08-02,Organic,Desktop,India,Blog,10,815,No,Contact,Yes
11926,S01927,2025-08-22,Social,Mobile,Germany,Products,13,296,Yes,Contact,No
11927,S01928,2025-05-31,Social,Mobile,UK,Blog,12,534,No,Services,Yes
11928,S01929,2025-04-13,Direct,Tablet,Australia,Blog,9,1156,No,Home,Yes
11929,S01930,2025-03-24,Social,Tablet,Canada,Contact,2,507,No,Home,No
11930,S01931,2025-07-19,Referral,Mobile,UK,Pricing,13,1360,No,Home,Yes
11931,S01932,2025-11-24,Social,Desktop,Australia,Services,2,124,No,Services,No
11932,S01933,2025-03-10,Organic,Desktop,Germany,Blog,2,976,Yes,Checkout,No
11933,S01934,2025-06-03,Email,Mobile,Australia,Home,3,1217,No,Products,No
11934,S01935,2025-10-07,Social,Tablet,Australia,Checkout,6,1182,No,Contact,Yes
11935,S01936,2025-02-04,Social,Desktop,Canada,Contact,1,297,Yes,Products,No
11936,S01937,2025-08-28,Direct,Desktop,UK,Services,3,667,Yes,Contact,No
11937,S01938,2025-05-11,Email,Tablet,India,Products,12,540,Yes,Contact,Yes
11938,S01939,2025-07-22,Referral,Mobile,Australia,Home,7,885,No,Home,Yes
11939,S01940,2025-01-17,Email,Desktop,Australia,Blog,10,905,No,Pricing,Yes
11940,S01941,2025-02-04,Organic,Tablet,India,Pricing,6,1309,Yes,Pricing,Yes
11941,S01942,2025-09-20,Organic,Tablet,Canada,Pricing,3,1645,Yes,Checkout,No
11942,S01943,2025-12-17,Referral,Desktop,Canada,Blog,2,1581,Yes,Contact,No
11943,S01944,2025-04-04,Email,Desktop,Canada,Pricing,6,159,No,Home,No
11944,S01945,2025-05-31,Organic,Tablet,Canada,Home,7,1187,Yes,Products,Yes
11945,S01946,2025-03-19,Social,Mobile,Australia,Contact,6,884,No,Pricing,Yes
11946,S01947,2025-12-07,Direct,Tablet,UK,Contact,8,1348,Yes,Products,Yes
11947,S01948,2025-04-16,Social,Mobile,India,Home,13,313,Yes,Checkout,Yes
11948,S01949,2025-06-28,Organic,Desktop,UK,Products,3,1116,Yes,Products,No
11949,S01950,2025-08-06,Social,Mobile,USA,Checkout,5,344,No,Home,No
11950,S01951,2025-03-05,Referral,Mobile,Canada,Checkout,3,910,Yes,Blog,No
11951,S01952,2025-08-13,Referral,Mobile,USA,Checkout,1,925,Yes,Blog,No
11952,S01953,2025-03-05,Organic,Mobile,Australia,Pricing,10,1678,Yes,Products,Yes
11953,S01954,2025-03-03,Referral,Tablet,Australia,Services,13,439,No,Blog,Yes
11954,S01955,2025-02-16,Email,Desktop,Canada,Services,4,440,Yes,Blog,No
11955,S01956,2025-07-14,Referral,Desktop,India,Services,1,24,Yes,Services,No
11956,S01957,2025-02-03,Referral,Tablet,UK,Products,5,1723,Yes,Contact,No
11957,S01958,2025-07-19,Referral,Mobile,UK,Contact,11,1669,No,Home,Yes
11958,S01959,2025-05-08,Direct,Tablet,India,Products,3,1745,Yes,Products,No
11959,S01960,2025-01-20,Organic,Tablet,USA,Checkout,12,972,No,Services,Yes
11960,S01961,2025-03-22,Referral,Mobile,USA,Pricing,10,859,Yes,Contact,Yes
11961,S01962,2025-12-09,Direct,Desktop,India,Checkout,13,1669,Yes,Home,Yes
11962,S01963,2025-06-06,Referral,Tablet,UK,Checkout,8,427,No,Pricing,Yes
11963,S01964,2025-01-14,Social,Mobile,Canada,Home,6,68,Yes,Blog,No
11964,S01965,2025-07-13,Email,Tablet,Australia,Products,1,1114,Yes,Products,No
11965,S01966,2025-06-28,Direct,Mobile,Canada,Home,2,40,Yes,Blog,No
11966,S01967,2025-10-02,Referral,Mobile,Australia,Checkout,8,860,Yes,Services,Yes
11967,S01968,2025-05-12,Direct,Desktop,Germany,Pricing,8,971,No,Pricing,Yes
11968,S01969,2025-02-19,Referral,Desktop,Germany,Checkout,11,1477,Yes,Products,Yes
11969,S01970,2025-03-08,Direct,Mobile,Germany,Home,4,1064,Yes,Contact,No
11970,S01971,2025-11-11,Organic,Mobile,USA,Services,7,588,Yes,Contact,Yes
11971,S01972,2025-06-18,Referral,Tablet,Australia,Pricing,11,626,No,Checkout,Yes
11972,S01973,2025-06-17,Referral,Desktop,Germany,Products,15,279,Yes,Contact,No
11973,S01974,2025-07-17,Organic,Mobile,USA,Home,15,1647,Yes,Contact,Yes
11974,S01975,2025-05-02,Direct,Desktop,UK,Home,1,1720,Yes,Pricing,No
11975,S01976,2025-06-26,Direct,Tablet,Australia,Blog,8,1000,No,Products,Yes
11976,S01977,2025-05-15,Email,Desktop,India,Contact,8,1282,No,Contact,Yes
11977,S01978,2025-06-22,Social,Mobile,UK,Services,13,1063,No,Checkout,Yes
11978,S01979,2025-12-06,Organic,Tablet,UK,Checkout,9,944,No,Home,Yes
11979,S01980,2025-08-07,Organic,Tablet,USA,Home,13,758,Yes,Blog,Yes
11980,S01981,2025-03-03,Email,Tablet,UK,Products,14,237,No,Services,No
11981,S01982,2025-10-11,Organic,Tablet,USA,Blog,8,903,Yes,Products,Yes
11982,S01983,2025-04-24,Organic,Mobile,Germany,Contact,14,1403,No,Pricing,Yes
11983,S01984,2025-03-19,Email,Tablet,Australia,Home,10,1607,No,Pricing,Yes
11984,S01985,2025-09-29,Direct,Desktop,USA,Home,4,1430,Yes,Contact,No
11985,S01986,2025-11-13,Direct,Tablet,USA,Pricing,11,1769,No,Checkout,Yes
11986,S01987,2025-01-26,Referral,Desktop,Canada,Pricing,4,580,No,Blog,No
11987,S01988,2025-03-11,Social,Mobile,India,Services,8,669,No,Products,Yes
11988,S01989,2025-11-10,Email,Mobile,India,Checkout,15,1512,No,Products,Yes
11989,S01990,2025-03-24,Direct,Desktop,USA,Contact,3,994,No,Blog,No
11990,S01991,2025-05-08,Social,Mobile,USA,Services,10,406,Yes,Blog,Yes
11991,S01992,2025-10-27,Direct,Mobile,Canada,Products,2,1496,No,Checkout,No
11992,S01993,2025-11-23,Organic,Tablet,UK,Pricing,6,32,Yes,Checkout,No
11993,S01994,2025-08-30,Direct,Tablet,Canada,Services,11,1235,Yes,Pricing,Yes
11994,S01995,2025-08-21,Direct,Mobile,Germany,Services,12,1259,No,Home,Yes
11995,S01996,2025-05-11,Organic,Tablet,Canada,Blog,7,1726,Yes,Contact,Yes
11996,S01997,2025-09-07,Social,Mobile,Australia,Home,12,1782,Yes,Contact,Yes
11997,S01998,2025-07-05,Direct,Tablet,Canada,Checkout,10,1236,No,Blog,Yes
11998,S01999,2025-02-23,Social,Tablet,Germany,Services,1,1316,Yes,Services,No
11999,S02000,2025-06-18,Referral,Tablet,UK,Services,11,1050,Yes,Home,Yes
12000,S02001,2025-09-06,Direct,Tablet,Canada,Products,2,1470,No,Contact,No
12001,S02002,2025-12-29,Referral,Tablet,Australia,Checkout,5,222,No,Pricing,No
12002,S02003,2025-12-08,Referral,Mobile,Australia,Home,9,1792,Yes,Pricing,Yes
12003,S02004,2025-05-03,Social,Tablet,Germany,Contact,2,250,No,Checkout,No
12004,S02005,2025-01-21,Social,Tablet,Canada,Checkout,7,1481,No,Pricing,Yes
12005,S02006,2025-01-20,Referral,Tablet,Germany,Checkout,14,1080,No,Contact,Yes
12006,S02007,2025-04-21,Email,Mobile,India,Contact,15,62,No,Home,No
12007,S02008,2025-01-15,Referral,Desktop,UK,Checkout,5,854,No,Services,No
12008,S02009,2025-08-17,Organic,Desktop,Canada,Contact,4,576,No,Checkout,No
12009,S02010,2025-04-18,Email,Tablet,Germany,Services,13,338,No,Checkout,Yes
12010,S02011,2025-03-30,Referral,Mobile,UK,Services,6,1609,Yes,Services,Yes
12011,S02012,2025-02-21,Organic,Tablet,Canada,Services,14,636,No,Contact,Yes
12012,S02013,2025-07-15,Direct,Desktop,Germany,Blog,3,1559,No,Services,No
12013,S02014,2025-07-05,Direct,Mobile,UK,Home,13,906,Yes,Products,Yes
12014,S02015,2025-09-17,Email,Desktop,Australia,Pricing,10,645,Yes,Blog,Yes
12015,S02016,2025-02-08,Direct,Mobile,India,Contact,10,1434,No,Checkout,Yes
12016,S02017,2025-06-24,Email,Desktop,Canada,Products,5,308,No,Home,No
12017,S02018,2025-05-31,Email,Tablet,India,Services,14,1517,Yes,Blog,Yes
12018,S02019,2025-05-06,Email,Mobile,Germany,Services,14,93,Yes,Blog,No
12019,S02020,2025-12-22,Direct,Mobile,USA,Blog,4,1716,Yes,Products,No
12020,S02021,2025-05-05,Organic,Tablet,Canada,Checkout,1,617,Yes,Blog,No
12021,S02022,2025-10-10,Email,Mobile,Canada,Products,7,1149,No,Contact,Yes
12022,S02023,2025-05-14,Social,Desktop,Canada,Services,10,802,No,Products,Yes
12023,S02024,2025-07-02,Organic,Tablet,USA,Services,6,1116,Yes,Checkout,Yes
12024,S02025,2025-03-07,Organic,Tablet,Germany,Blog,9,1195,No,Home,Yes
12025,S02026,2025-11-06,Direct,Tablet,UK,Contact,13,1702,Yes,Blog,Yes
12026,S02027,2025-01-28,Referral,Tablet,Canada,Blog,5,1186,No,Home,No
12027,S02028,2025-10-14,Referral,Tablet,Germany,Home,3,55,No,Blog,No
12028,S02029,2025-03-17,Organic,Tablet,UK,Home,14,1456,No,Pricing,Yes
12029,S02030,2025-01-15,Email,Desktop,Canada,Contact,5,1500,Yes,Blog,No
12030,S02031,2025-08-20,Social,Tablet,Germany,Contact,4,1365,No,Services,No
12031,S02032,2025-09-18,Referral,Mobile,Australia,Contact,4,1177,No,Checkout,No
12032,S02033,2025-01-28,Social,Tablet,India,Checkout,1,1258,Yes,Home,No
12033,S02034,2025-09-29,Referral,Tablet,USA,Contact,10,140,Yes,Products,No
12034,S02035,2025-04-02,Direct,Mobile,Germany,Blog,10,1594,Yes,Services,Yes
12035,S02036,2025-07-26,Email,Tablet,Germany,Blog,2,202,No,Blog,No
12036,S02037,2025-03-12,Social,Mobile,India,Services,12,981,No,Products,Yes
12037,S02038,2025-05-10,Referral,Mobile,USA,Services,12,891,No,Products,Yes
12038,S02039,2025-11-28,Organic,Desktop,Canada,Checkout,4,729,Yes,Pricing,No
12039,S02040,2025-11-07,Organic,Tablet,India,Contact,5,51,No,Home,No
12040,S02041,2025-09-28,Organic,Mobile,UK,Blog,3,13,No,Home,No
12041,S02042,2025-10-16,Social,Mobile,USA,Products,13,1173,No,Products,Yes
12042,S02043,2025-06-26,Organic,Tablet,USA,Pricing,9,457,No,Pricing,Yes
12043,S02044,2025-12-28,Direct,Tablet,USA,Checkout,3,912,No,Home,No
12044,S02045,2025-10-03,Organic,Desktop,UK,Home,10,89,No,Contact,No
12045,S02046,2025-09-23,Direct,Mobile,Canada,Products,3,1218,Yes,Pricing,No
12046,S02047,2025-08-21,Email,Desktop,Canada,Home,15,700,Yes,Services,Yes
12047,S02048,2025-03-14,Direct,Desktop,USA,Checkout,4,758,No,Home,No
12048,S02049,2025-09-03,Email,Mobile,Australia,Home,6,130,No,Pricing,No
12049,S02050,2025-12-26,Email,Tablet,Canada,Checkout,10,1187,Yes,Services,Yes
12050,S02051,2025-08-18,Direct,Desktop,Germany,Blog,6,287,No,Blog,No
12051,S02052,2025-09-09,Organic,Desktop,India,Services,7,178,No,Pricing,No
12052,S02053,2025-09-12,Social,Tablet,Germany,Home,7,636,Yes,Products,Yes
12053,S02054,2025-10-28,Email,Tablet,USA,Contact,2,638,No,Contact,No
12054,S02055,2025-01-15,Organic,Desktop,Canada,Products,1,1104,Yes,Services,No
12055,S02056,2025-12-17,Referral,Tablet,Australia,Pricing,9,117,Yes,Pricing,No
12056,S02057,2025-12-24,Organic,Mobile,India,Blog,6,1404,Yes,Products,Yes
12057,S02058,2025-02-07,Direct,Desktop,USA,Pricing,12,665,Yes,Home,Yes
12058,S02059,2025-04-16,Organic,Desktop,India,Products,15,791,No,Products,Yes
12059,S02060,2025-04-27,Social,Desktop,India,Products,7,1702,Yes,Pricing,Yes
12060,S02061,2025-12-09,Social,Desktop,Germany,Pricing,4,1283,No,Products,No
12061,S02062,2025-05-20,Referral,Tablet,India,Blog,15,1348,No,Blog,Yes
12062,S02063,2025-04-08,Referral,Desktop,Australia,Home,5,1735,No,Home,No
12063,S02064,2025-08-18,Direct,Tablet,Germany,Products,12,1581,Yes,Contact,Yes
12064,S02065,2025-03-23,Referral,Mobile,USA,Pricing,2,246,No,Products,No
12065,S02066,2025-12-15,Referral,Desktop,Australia,Services,12,535,No,Checkout,Yes
12066,S02067,2025-02-25,Organic,Desktop,USA,Home,10,545,No,Products,Yes
12067,S02068,2025-01-19,Referral,Desktop,India,Home,3,1071,Yes,Home,No
12068,S02069,2025-04-05,Organic,Tablet,India,Products,14,804,No,Pricing,Yes
